sentence_id,sentence_text,raw_video_name,raw_video_path,landmark_output_path,label_idx,split
S01,Aap_kaise_hain,Aap_kaise_hain_91.avi,/home/ahad/Documents/fyp_dataset/S01_Aap_kaise_hain/Aap_kaise_hain_91.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S01_Aap_kaise_hain_91.npy,0,train
S01,Aap_kaise_hain,Aap_kaise_hain_6.avi,/home/ahad/Documents/fyp_dataset/S01_Aap_kaise_hain/Aap_kaise_hain_6.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S01_Aap_kaise_hain_6.npy,0,train
S01,Aap_kaise_hain,Aap_kaise_hain_38.avi,/home/ahad/Documents/fyp_dataset/S01_Aap_kaise_hain/Aap_kaise_hain_38.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S01_Aap_kaise_hain_38.npy,0,train
S01,Aap_kaise_hain,Aap_kaise_hain_56.avi,/home/ahad/Documents/fyp_dataset/S01_Aap_kaise_hain/Aap_kaise_hain_56.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S01_Aap_kaise_hain_56.npy,0,train
S01,Aap_kaise_hain,Aap_kaise_hain_8.avi,/home/ahad/Documents/fyp_dataset/S01_Aap_kaise_hain/Aap_kaise_hain_8.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S01_Aap_kaise_hain_8.npy,0,train
S01,Aap_kaise_hain,Aap_kaise_hain_7.avi,/home/ahad/Documents/fyp_dataset/S01_Aap_kaise_hain/Aap_kaise_hain_7.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S01_Aap_kaise_hain_7.npy,0,val
S01,Aap_kaise_hain,Aap_kaise_hain_90.avi,/home/ahad/Documents/fyp_dataset/S01_Aap_kaise_hain/Aap_kaise_hain_90.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S01_Aap_kaise_hain_90.npy,0,val
S01,Aap_kaise_hain,Aap_kaise_hain_77.avi,/home/ahad/Documents/fyp_dataset/S01_Aap_kaise_hain/Aap_kaise_hain_77.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S01_Aap_kaise_hain_77.npy,0,train
S01,Aap_kaise_hain,Aap_kaise_hain_103.avi,/home/ahad/Documents/fyp_dataset/S01_Aap_kaise_hain/Aap_kaise_hain_103.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S01_Aap_kaise_hain_103.npy,0,train
S01,Aap_kaise_hain,Aap_kaise_hain_10.avi,/home/ahad/Documents/fyp_dataset/S01_Aap_kaise_hain/Aap_kaise_hain_10.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S01_Aap_kaise_hain_10.npy,0,train
S01,Aap_kaise_hain,Aap_kaise_hain_47.avi,/home/ahad/Documents/fyp_dataset/S01_Aap_kaise_hain/Aap_kaise_hain_47.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S01_Aap_kaise_hain_47.npy,0,train
S01,Aap_kaise_hain,Aap_kaise_hain_22.avi,/home/ahad/Documents/fyp_dataset/S01_Aap_kaise_hain/Aap_kaise_hain_22.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S01_Aap_kaise_hain_22.npy,0,train
S01,Aap_kaise_hain,Aap_kaise_hain_85.avi,/home/ahad/Documents/fyp_dataset/S01_Aap_kaise_hain/Aap_kaise_hain_85.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S01_Aap_kaise_hain_85.npy,0,train
S01,Aap_kaise_hain,Aap_kaise_hain_59.avi,/home/ahad/Documents/fyp_dataset/S01_Aap_kaise_hain/Aap_kaise_hain_59.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S01_Aap_kaise_hain_59.npy,0,val
S01,Aap_kaise_hain,Aap_kaise_hain_26.avi,/home/ahad/Documents/fyp_dataset/S01_Aap_kaise_hain/Aap_kaise_hain_26.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S01_Aap_kaise_hain_26.npy,0,train
S01,Aap_kaise_hain,Aap_kaise_hain_53.avi,/home/ahad/Documents/fyp_dataset/S01_Aap_kaise_hain/Aap_kaise_hain_53.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S01_Aap_kaise_hain_53.npy,0,train
S01,Aap_kaise_hain,Aap_kaise_hain_82.avi,/home/ahad/Documents/fyp_dataset/S01_Aap_kaise_hain/Aap_kaise_hain_82.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S01_Aap_kaise_hain_82.npy,0,train
S01,Aap_kaise_hain,Aap_kaise_hain_86.avi,/home/ahad/Documents/fyp_dataset/S01_Aap_kaise_hain/Aap_kaise_hain_86.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S01_Aap_kaise_hain_86.npy,0,train
S01,Aap_kaise_hain,Aap_kaise_hain_27.avi,/home/ahad/Documents/fyp_dataset/S01_Aap_kaise_hain/Aap_kaise_hain_27.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S01_Aap_kaise_hain_27.npy,0,train
S01,Aap_kaise_hain,Aap_kaise_hain_42.avi,/home/ahad/Documents/fyp_dataset/S01_Aap_kaise_hain/Aap_kaise_hain_42.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S01_Aap_kaise_hain_42.npy,0,train
S01,Aap_kaise_hain,Aap_kaise_hain_105.avi,/home/ahad/Documents/fyp_dataset/S01_Aap_kaise_hain/Aap_kaise_hain_105.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S01_Aap_kaise_hain_105.npy,0,val
S01,Aap_kaise_hain,Aap_kaise_hain_84.avi,/home/ahad/Documents/fyp_dataset/S01_Aap_kaise_hain/Aap_kaise_hain_84.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S01_Aap_kaise_hain_84.npy,0,train
S01,Aap_kaise_hain,Aap_kaise_hain_99.avi,/home/ahad/Documents/fyp_dataset/S01_Aap_kaise_hain/Aap_kaise_hain_99.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S01_Aap_kaise_hain_99.npy,0,train
S01,Aap_kaise_hain,Aap_kaise_hain_15.avi,/home/ahad/Documents/fyp_dataset/S01_Aap_kaise_hain/Aap_kaise_hain_15.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S01_Aap_kaise_hain_15.npy,0,train
S01,Aap_kaise_hain,Aap_kaise_hain_70.avi,/home/ahad/Documents/fyp_dataset/S01_Aap_kaise_hain/Aap_kaise_hain_70.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S01_Aap_kaise_hain_70.npy,0,train
S01,Aap_kaise_hain,Aap_kaise_hain_16.avi,/home/ahad/Documents/fyp_dataset/S01_Aap_kaise_hain/Aap_kaise_hain_16.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S01_Aap_kaise_hain_16.npy,0,train
S01,Aap_kaise_hain,Aap_kaise_hain_109.avi,/home/ahad/Documents/fyp_dataset/S01_Aap_kaise_hain/Aap_kaise_hain_109.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S01_Aap_kaise_hain_109.npy,0,train
S01,Aap_kaise_hain,Aap_kaise_hain_31.avi,/home/ahad/Documents/fyp_dataset/S01_Aap_kaise_hain/Aap_kaise_hain_31.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S01_Aap_kaise_hain_31.npy,0,train
S01,Aap_kaise_hain,Aap_kaise_hain_50.avi,/home/ahad/Documents/fyp_dataset/S01_Aap_kaise_hain/Aap_kaise_hain_50.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S01_Aap_kaise_hain_50.npy,0,train
S01,Aap_kaise_hain,Aap_kaise_hain_45.avi,/home/ahad/Documents/fyp_dataset/S01_Aap_kaise_hain/Aap_kaise_hain_45.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S01_Aap_kaise_hain_45.npy,0,train
S01,Aap_kaise_hain,Aap_kaise_hain_96.avi,/home/ahad/Documents/fyp_dataset/S01_Aap_kaise_hain/Aap_kaise_hain_96.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S01_Aap_kaise_hain_96.npy,0,train
S01,Aap_kaise_hain,Aap_kaise_hain_76.avi,/home/ahad/Documents/fyp_dataset/S01_Aap_kaise_hain/Aap_kaise_hain_76.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S01_Aap_kaise_hain_76.npy,0,train
S01,Aap_kaise_hain,Aap_kaise_hain_101.avi,/home/ahad/Documents/fyp_dataset/S01_Aap_kaise_hain/Aap_kaise_hain_101.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S01_Aap_kaise_hain_101.npy,0,train
S01,Aap_kaise_hain,Aap_kaise_hain_60.avi,/home/ahad/Documents/fyp_dataset/S01_Aap_kaise_hain/Aap_kaise_hain_60.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S01_Aap_kaise_hain_60.npy,0,val
S01,Aap_kaise_hain,Aap_kaise_hain_19.avi,/home/ahad/Documents/fyp_dataset/S01_Aap_kaise_hain/Aap_kaise_hain_19.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S01_Aap_kaise_hain_19.npy,0,train
S01,Aap_kaise_hain,Aap_kaise_hain_108.avi,/home/ahad/Documents/fyp_dataset/S01_Aap_kaise_hain/Aap_kaise_hain_108.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S01_Aap_kaise_hain_108.npy,0,train
S01,Aap_kaise_hain,Aap_kaise_hain_57.avi,/home/ahad/Documents/fyp_dataset/S01_Aap_kaise_hain/Aap_kaise_hain_57.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S01_Aap_kaise_hain_57.npy,0,val
S01,Aap_kaise_hain,Aap_kaise_hain_34.avi,/home/ahad/Documents/fyp_dataset/S01_Aap_kaise_hain/Aap_kaise_hain_34.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S01_Aap_kaise_hain_34.npy,0,train
S01,Aap_kaise_hain,Aap_kaise_hain_13.avi,/home/ahad/Documents/fyp_dataset/S01_Aap_kaise_hain/Aap_kaise_hain_13.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S01_Aap_kaise_hain_13.npy,0,train
S01,Aap_kaise_hain,Aap_kaise_hain_41.avi,/home/ahad/Documents/fyp_dataset/S01_Aap_kaise_hain/Aap_kaise_hain_41.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S01_Aap_kaise_hain_41.npy,0,val
S01,Aap_kaise_hain,Aap_kaise_hain_32.avi,/home/ahad/Documents/fyp_dataset/S01_Aap_kaise_hain/Aap_kaise_hain_32.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S01_Aap_kaise_hain_32.npy,0,train
S01,Aap_kaise_hain,Aap_kaise_hain_66.avi,/home/ahad/Documents/fyp_dataset/S01_Aap_kaise_hain/Aap_kaise_hain_66.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S01_Aap_kaise_hain_66.npy,0,train
S01,Aap_kaise_hain,Aap_kaise_hain_20.avi,/home/ahad/Documents/fyp_dataset/S01_Aap_kaise_hain/Aap_kaise_hain_20.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S01_Aap_kaise_hain_20.npy,0,train
S01,Aap_kaise_hain,Aap_kaise_hain_4.avi,/home/ahad/Documents/fyp_dataset/S01_Aap_kaise_hain/Aap_kaise_hain_4.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S01_Aap_kaise_hain_4.npy,0,train
S01,Aap_kaise_hain,Aap_kaise_hain_21.avi,/home/ahad/Documents/fyp_dataset/S01_Aap_kaise_hain/Aap_kaise_hain_21.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S01_Aap_kaise_hain_21.npy,0,train
S01,Aap_kaise_hain,Aap_kaise_hain_93.avi,/home/ahad/Documents/fyp_dataset/S01_Aap_kaise_hain/Aap_kaise_hain_93.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S01_Aap_kaise_hain_93.npy,0,train
S01,Aap_kaise_hain,Aap_kaise_hain_67.avi,/home/ahad/Documents/fyp_dataset/S01_Aap_kaise_hain/Aap_kaise_hain_67.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S01_Aap_kaise_hain_67.npy,0,val
S01,Aap_kaise_hain,Aap_kaise_hain_97.avi,/home/ahad/Documents/fyp_dataset/S01_Aap_kaise_hain/Aap_kaise_hain_97.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S01_Aap_kaise_hain_97.npy,0,train
S01,Aap_kaise_hain,Aap_kaise_hain_102.avi,/home/ahad/Documents/fyp_dataset/S01_Aap_kaise_hain/Aap_kaise_hain_102.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S01_Aap_kaise_hain_102.npy,0,train
S01,Aap_kaise_hain,Aap_kaise_hain_12.avi,/home/ahad/Documents/fyp_dataset/S01_Aap_kaise_hain/Aap_kaise_hain_12.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S01_Aap_kaise_hain_12.npy,0,val
S01,Aap_kaise_hain,Aap_kaise_hain_30.avi,/home/ahad/Documents/fyp_dataset/S01_Aap_kaise_hain/Aap_kaise_hain_30.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S01_Aap_kaise_hain_30.npy,0,train
S01,Aap_kaise_hain,Aap_kaise_hain_111.avi,/home/ahad/Documents/fyp_dataset/S01_Aap_kaise_hain/Aap_kaise_hain_111.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S01_Aap_kaise_hain_111.npy,0,train
S01,Aap_kaise_hain,Aap_kaise_hain_17.avi,/home/ahad/Documents/fyp_dataset/S01_Aap_kaise_hain/Aap_kaise_hain_17.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S01_Aap_kaise_hain_17.npy,0,val
S01,Aap_kaise_hain,Aap_kaise_hain_81.avi,/home/ahad/Documents/fyp_dataset/S01_Aap_kaise_hain/Aap_kaise_hain_81.avi,/home/ahad/Documents/fyp_pipeline_outputs/fyp_processed_dataset/normalized_landmarks/S01_Aap_kaise_hain_81.npy,0,train
